Дата и время;Tвх,        ⁰С;Pвх, кг/см2;Tвых,       ⁰С;Pвых, кг/см2;Q, м3/час
01.10.2017;10;33,3;4;5,9;1700
01.10.2017 4:00;10;32,9;4;5,9;1600
01.10.2017 2:00;10;31,8;4;5,9;1700
01.10.2017 0:00;10;30,8;4;5,9;1600
30.09.2017 22:00;10;30,6;4;5,9;1700
30.09.2017 20:00;11;30,9;4;5,9;1700
30.09.2017 18:00;11;31,7;5;5,9;1600
30.09.2017 16:00;10;31,2;6;5,9;1700
30.09.2017 14:00;10;30,8;6;5,9;1700
30.09.2017 12:00;10;30,8;6;5,9;1700
30.09.2017 10:00;10;31;6;5,9;1700
30.09.2017 8:00;10;31,6;5;5,9;1800
30.09.2017;10;32,6;5;5,9;1700
30.09.2017 4:00;10;33;5;5,9;1600
30.09.2017 2:00;10;32,6;6;6;1600
30.09.2017;10;32,6;5;6;1700
29.09.2017 22:00;10;32,7;5;5,9;1700
29.09.2017 20:00;10;32,9;5;5,9;1800
29.09.2017 18:00;10;32,8;4;5,9;1600
29.09.2017 16:00;10;32,2;5;5,9;1600
29.09.2017 14:00;10;31,9;4;5,9;1600
29.09.2017 12:00;10;32,2;4;5,9;1600
29.09.2017 10:00;10;32,8;4;5,9;1600
29.09.2017 8:00;10;33,2;4;5,9;1700
29.09.2017 6:00;10;33;5;5,9;1700
29.09.2017 4:00;10;32,8;6;5,9;1600
29.09.2017 2:00;10;32,8;5;5,9;1600
29.09.2017;10;33,2;5;5,9;1600
28.09.2017 22:00;10;32,9;5;5,9;1700
28.09.2017 20:00;10;32,9;5;5,9;1800
28.09.2017 18:00;10;32,6;5;5,9;1800
28.09.2017 16:00;10;32,6;6;6;1700
28.09.2017 14:00;10;32,3;6;6;1700
28.09.2017 12:00;10;32,4;6;5,9;1800
28.09.2017 10:00;10;32,6;6;6;1700
28.09.2017 8:00;10;32,2;6;5,9;1800
28.09.2017 6:00;10;32,3;5;5,9;1800
28.09.2017 4:00;11;32,4;4;6;1600
28.09.2017 2:00;11;32,4;4;6;1600
28.09.2017;11;32,4;4;6;1600
27.09.2017 22:00;11;32,4;5;5,9;1700
27.09.2017 20:00;11;32,5;5;5,9;1700
27.09.2017 18:00;11;32,8;7;5,9;1700
27.09.2017 16:00;11;32,8;7;5,9;1600
27.09.2017 14:00;11;33,2;6;5,9;1600
27.09.2017 12:00;11;32,8;6;6;1600
27.09.2017 10:00;10;32;6;6;1700
27.09.2017 8:00;10;32,5;5;5,9;1800
27.09.2017 6:00;10;32,5;5;5,9;1800
27.09.2017 4:00;10;32,6;6;5,9;1600
27.09.2017 2:00;10;32,6;6;5,9;1600
27.09.2017;10;32,6;6;5,9;1600
26.09.2017 22:00;10;32,6;5;5,9;1700
26.09.2017 20:00;10;32,8;6;5,9;1800
26.09.2017 18:00;10;33;5;6;1700
26.09.2017 16:00;10;33;4;6;1600
26.09.2017 14:00;10;33;4;6;1600
26.09.2017 12:00;10;33;4;6;1600
26.09.2017 10:00;10;32,6;4;6;1600
26.09.2017 8:00;10;32,4;4;6;1700
26.09.2017 6:00;10;32,3;4;5,9;1700
26.09.2017 4:00;10;32,4;4;5,9;1600
26.09.2017 2:00;10;32,7;5;5,9;1600
26.09.2017;10;32,8;5;5,9;1600
25.09.2017 22:00;11;32,3;5;5,9;1600
25.09.2017 20:00;11;32,2;5;5,9;1800
25.09.2017 18:00;11;32;5;5,9;1600
25.09.2017 16:00;11;32,2;6;5,9;1600
25.09.2017 14:00;11;32,4;6;5,9;1600
25.09.2017 12:00;11;32,2;6;5,9;1700
25.09.2017 10:00;11;32,2;6;5,9;1600
25.09.2017 8:00;11;32,6;5;5,9;1700
25.09.2017 6:00;11;32,7;6;5,9;1700
25.09.2017 4:00;11;32,7;7;5,9;1600
25.09.2017 2:00;11;32,8;7;6;1600
25.09.2017;11;32,3;7;6;1600
24.09.2017 22:00;11;32;7;6;1700
24.09.2017 20:00;11;32,3;7;5,9;1700
24.09.2017 18:00;11;31,8;8;5,9;1700
24.09.2017 16:00;11;31,5;5;5,9;1600
24.09.2017 14:00;11;31,8;5;5,9;1600
24.09.2017 12:00;10;32,4;6;5,9;1600
24.09.2017 10:00;10;32,7;5;5,8;1600
24.09.2017 8:00;10;32,7;5;5,9;1700
24.09.2017 6:00;10;32,7;4;5,9;1600
24.09.2017 4:00;11;32,7;6;5,9;1500
24.09.2017 2:00;11;32,6;6;6;1500
24.09.2017;11;32,1;6;6;1600
23.09.2017 22:00;11;31,7;6;6;1600
23.09.2017 20:00;11;31,7;6;6;1700
23.09.2017 18:00;11;32,1;6;5,9;1600
23.09.2017 16:00;11;31,9;6;6;1700
23.09.2017 14:00;11;31,5;6;6;1600
23.09.2017 12:00;11;31,9;7;6;1600
23.09.2017 10:00;11;32,5;7;5,9;1700
23.09.2017 8:00;11;33;6;5,9;1700
23.09.2017 6:00;10;32,9;6;5,9;1600
23.09.2017 4:00;10;32,7;4;6;1600
23.09.2017 2:00;10;32,4;4;6;1600
23.09.2017;10;32,2;4;6;1500
22.09.2017 22:00;10;32;4;6;1600
22.09.2017 20:00;11;32;6;5,9;1600
22.09.2017 18:00;11;32,2;6;5,9;1600
22.09.2017 16:00;11;32,1;6;6;1500
22.09.2017 14:00;11;32,1;6;6;1500
22.09.2017 12:00;11;32,1;6;6;1500
22.09.2017 10:00;11;32,3;5;6;1600
22.09.2017 8:00;11;32,4;5;5,9;1600
22.09.2017 6:00;11;32,5;5;5,9;1600
22.09.2017 4:00;11;32,6;5;5,9;1500
22.09.2017 2:00;11;32,6;6;5,9;1500
22.09.2017;11;32,7;6;5,9;1500
21.09.2017 22:00;11;32,4;5;5,9;1500
21.09.2017 20:00;11;31,8;5;5,9;1700
21.09.2017 18:00;11;32,3;6;5,9;1600
21.09.2017 16:00;11;32,7;4;5,9;1500
21.09.2017 14:00;11;32,2;4;6;1600
21.09.2017 12:00;11;30,9;4;6;1500
21.09.2017 10:00;11;30,8;4;6;1500
21.09.2017 8:00;11;31,2;4;5,9;1600
21.09.2017 6:00;11;31,8;4;5,9;1600
21.09.2017 4:00;11;32;4;5,9;1400
21.09.2017 2:00;11;31,9;4;5,9;1500
21.09.2017;11;31,7;4;5,9;1500
20.09.2017 22:00;11;31,4;4;5,9;1600
20.09.2017 20:00;11;31,3;4;5,9;1600
20.09.2017 18:00;12;31,7;5;5,9;1400
20.09.2017 16:00;11;31,9;7;5,9;1500
20.09.2017 14:00;11;32,1;7;5,9;1500
20.09.2017 12:00;11;32,3;6;5,9;1400
20.09.2017 10:00;11;32,4;7;6;1500
20.09.2017 8:00;11;32,4;7;5,9;1500
20.09.2017 6:00;11;31,6;7;5,9;1600
20.09.2017 4:00;11;30,9;7;5,9;1500
20.09.2017 2:00;11;31,2;7;6;1500
20.09.2017;11;30,9;7;6;1500
19.09.2017 22:00;11;30,7;6;6;1500
19.09.2017 20:00;11;31,3;6;5,9;1600
19.09.2017 18:00;11;31,5;6;5,9;1600
19.09.2017 16:00;11;31,1;5;5,9;1500
19.09.2017 14:00;11;30,8;4;5,9;1500
19.09.2017 12:00;11;30,6;4;5,9;1500
19.09.2017 10:00;11;30,7;5;5,9;1500
19.09.2017 8:00;11;31,8;5;5,9;1500
19.09.2017 6:00;11;32,4;5;5,9;1500
19.09.2017 4:00;11;32;6;5,9;1400
19.09.2017 2:00;11;31,8;7;5,9;1400
19.09.2017;11;31,6;7;5,9;1400
18.09.2017 22:00;11;31,5;7;6;1400
18.09.2017 20:00;12;31,9;6;5,9;1500
18.09.2017 18:00;11;32,2;6;6;1400
18.09.2017 16:00;11;32,2;7;6;1400
18.09.2017 14:00;11;32,3;6;5,9;1400
18.09.2017 12:00;11;32,4;7;6;1400
18.09.2017 10:00;11;32,7;6;5,9;1400
18.09.2017 8:00;11;32,8;5;5,9;1400
18.09.2017 6:00;11;32,6;6;5,9;1500
18.09.2017 4:00;11;33,1;8;5,9;1300
18.09.2017 2:00;12;32,9;8;5,9;1300
18.09.2017;12;32,6;8;6;1300
17.09.2017 22:00;12;31,8;9;5,9;1300
17.09.2017 20:00;12;31,4;8;5,9;1400
17.09.2017 18:00;12;31,6;8;5,9;1400
17.09.2017 16:00;12;31,6;8;5,9;1200
17.09.2017 14:00;12;31,6;8;5,9;1200
17.09.2017 12:00;12;32,6;8;5,9;1300
17.09.2017 10:00;13;32,6;7;5,9;1200
17.09.2017 8:00;12;32,6;6;5,9;1300
17.09.2017 6:00;12;33,1;7;5,9;1200
17.09.2017 4:00;12;33,2;8;5,9;1200
17.09.2017 2:00;12;33;8;5,9;1200
17.09.2017;12;32,8;8;5,9;1300
16.09.2017 22:00;13;33;8;5,9;1300
16.09.2017 20:00;13;33,3;7;5,9;1300
16.09.2017 18:00;13;33,6;6;5,9;1500
16.09.2017 16:00;13;33,3;5;5,9;1300
16.09.2017 14:00;13;33,1;5;6;1200
16.09.2017 12:00;12;32,9;5;6;1200
16.09.2017 10:00;12;32,9;5;5,9;1200
16.09.2017 8:00;12;32,9;5;5,9;1300
16.09.2017 6:00;12;33,5;5;5,9;1200
16.09.2017 4:00;12;33,3;5;5,9;1200
16.09.2017 2:00;12;33,1;5;5,9;1200
16.09.2017;12;32,9;5;5,9;1200
15.09.2017 22:00;12;32,7;5;5,9;1300
15.09.2017 20:00;12;32,7;5;5,9;1500
15.09.2017 18:00;12;32,7;5;5,9;1300
15.09.2017 16:00;12;32,7;8;5,9;1200
15.09.2017 14:00;12;32,7;7;5,9;1200
15.09.2017 12:00;12;32,8;7;5,9;1200
15.09.2017 10:00;12;33,3;7;5,9;1100
15.09.2017 8:00;12;33,7;7;5,9;1200
15.09.2017 6:00;12;33,3;7;5,9;1200
15.09.2017 4:00;13;33,2;8;5,9;1100
15.09.2017 2:00;13;33,6;8;5,9;1100
15.09.2017;13;33,5;7;5,9;1100
14.09.2017 22:00;13;32,4;9;5,9;1100
14.09.2017 20:00;13;31,9;9;5,9;1000
14.09.2017 18:00;13;32,2;10;5,9;1000
14.09.2017 16:00;13;32,7;8;5,9;1000
14.09.2017 14:00;13;33;10;5,9;600
14.09.2017 12:00;13;32,9;8;5,8;1000
14.09.2017 10:00;13;33,1;9;6;700
14.09.2017 8:00;13;33,6;9;6;700
14.09.2017 6:00;13;33,3;9;6;700
14.09.2017 4:00;12;32,8;12;6;700
14.09.2017 2:00;12;32,4;12;6;700
14.09.2017;12;31,9;11;6;700
13.09.2017 22:00;12;30,8;11;6;700
13.09.2017 20:00;12;30,6;11;6;800
13.09.2017 18:00;12;30,7;12;6;700
13.09.2017 16:00;12;31,2;12;6;700
13.09.2017 14:00;12;31,6;11;6;700
13.09.2017 12:00;12;31,7;12;6;700
13.09.2017 10:00;12;31,7;11;6;700
13.09.2017 8:00;12;32,3;12;6;700
13.09.2017 6:00;11;32,5;11;6;800
13.09.2017 4:00;11;32,5;9;6;600
13.09.2017 2:00;11;32,3;9;6;600
13.09.2017;11;31,7;9;6;600
12.09.2017 22:00;11;31;10;6;700
12.09.2017 20:00;11;31,1;12;6;700
12.09.2017 18:00;12;31,5;13;6;700
12.09.2017 16:00;12;31,8;13;6;700
12.09.2017 14:00;12;31,8;13;6;700
12.09.2017 12:00;12;31,6;12;6;700
12.09.2017 10:00;12;31,9;11;6;700
12.09.2017 8:00;11;32,6;9;6;700
12.09.2017 6:00;11;32,7;11;6;800
12.09.2017 4:00;10;32,6;10;6;700
12.09.2017 2:00;11;32,6;10;6;700
12.09.2017;11;32,3;10;6;700
11.09.2017 22:00;12;31,5;10;6;700
11.09.2017 20:00;12;31,6;11;6;800
11.09.2017 18:00;12;32,1;11;6;800
11.09.2017 16:00;12;31,8;11;6;700
11.09.2017 14:00;12;31,5;12;6;700
11.09.2017 12:00;12;31,4;11;6;700
11.09.2017 10:00;12;31,8;11;6;700
11.09.2017 8:00;12;32,2;11;6;700
11.09.2017 6:00;12;32,6;10;5,9;800
11.09.2017 4:00;12;32,8;9;5,9;600
11.09.2017 2:00;12;32,6;10;6;600
11.09.2017;12;32,3;9;6;600
10.09.2017 22:00;12;32;9;6;700
10.09.2017 20:00;12;32;9;5,9;700
10.09.2017 18:00;13;32,1;10;5,9;700
10.09.2017 16:00;13;32,1;11;6;700
10.09.2017 14:00;13;32,7;12;6;700
10.09.2017 12:00;13;32,9;12;6;700
10.09.2017 10:00;12;33;11;6;700
10.09.2017 8:00;11;32,8;11;6;700
10.09.2017 6:00;12;32,8;12;5,9;600
10.09.2017 4:00;13;33,3;13;5,9;600
10.09.2017 2:00;13;33,1;13;5,9;600
10.09.2017;13;32,9;14;5,9;600
09.09.2017 22:00;13;32,6;13;5,9;600
09.09.2017 20:00;13;32,3;13;5,9;700
09.09.2017 18:00;13;32;14;5,9;700
09.09.2017 16:00;13;32,1;11;5,9;600
09.09.2017 14:00;13;32,4;10;5,9;600
09.09.2017 12:00;14;32,5;9;5,9;600
09.09.2017 10:00;13;32,7;8;5,9;600
09.09.2017 8:00;13;32,8;8;5,9;600
09.09.2017 6:00;13;33,3;10;5,9;500
09.09.2017 4:00;13;33,2;13;6;600
09.09.2017 2:00;13;32,8;12;6;500
09.09.2017;13;33,2;13;6;500
08.09.2017 22:00;13;33,2;11;6;600
08.09.2017 20:00;13;32,8;11;5,9;600
08.09.2017 18:00;13;32,9;11;5,9;600
08.09.2017 16:00;13;32,8;13;6;600
08.09.2017 14:00;13;33,3;13;6;500
08.09.2017 12:00;13;33,4;13;6;500
08.09.2017 10:00;13;33;13;6;600
08.09.2017 8:00;13;33,2;12;6;600
08.09.2017 6:00;13;33,5;11;5,9;600
08.09.2017 4:00;12;33,1;8;6;500
08.09.2017 2:00;12;33,2;8;6;500
08.09.2017;12;33,4;8;6;500
07.09.2017 22:00;13;33,6;9;6;600
07.09.2017 20:00;15;33,6;13;6;600
07.09.2017 18:00;15;33,7;13;6;500
07.09.2017 16:00;16;33,7;14;6;500
07.09.2017 14:00;16;34,5;14;6;500
07.09.2017 12:00;15;34,6;15;6;500
07.09.2017 10:00;14;34,4;14;6;500
07.09.2017 8:00;13;34,2;13;6;600
07.09.2017 6:00;14;34,4;13;5,9;600
07.09.2017 4:00;12;34,8;11;6;500
07.09.2017 2:00;14;35;11;6;500
07.09.2017;15;34,5;11;6;500
06.09.2017 22:00;15;34,4;11;6;600
06.09.2017 20:00;16;34,7;8;6;600
06.09.2017 18:00;16;35;9;6;500
06.09.2017 16:00;14;34,8;11;6;400
06.09.2017 14:00;14;34,2;10;6;400
06.09.2017 12:00;12;33,3;9;6;500
06.09.2017 10:00;12;32,9;9;6;500
06.09.2017 8:00;12;33,3;8;6;500
06.09.2017 6:00;12;33,5;9;5,9;600
06.09.2017 4:00;12;33;9;5,9;400
06.09.2017 2:00;13;33,1;9;6;500
06.09.2017;13;33,4;9;6;500
05.09.2017 22:00;13;33,1;8;6;500
05.09.2017 20:00;14;32,8;9;5,9;600
05.09.2017 18:00;14;33,1;9;5,9;500
05.09.2017 16:00;14;33,5;10;6,1;400
05.09.2017 14:00;17;33,3;12;6;800
05.09.2017 12:00;15;33,1;10;5,9;400
05.09.2017 10:00;14;33,2;9;5,9;500
05.09.2017 8:00;13;33,5;9;5,9;500
05.09.2017 6:00;12;33,2;9;5,9;600
05.09.2017 4:00;13;33;11;5,9;500
05.09.2017 2:00;13;33,3;11;5,9;500
05.09.2017;13;33,4;11;5,9;500
04.09.2017 22:00;14;33,1;11;5,9;500
04.09.2017 20:00;14;32,8;11;5,9;600
04.09.2017 18:00;15;32,9;13;5,9;400
04.09.2017 16:00;15;33,4;11;5,9;500
04.09.2017 14:00;15;33,2;11;5,9;500
04.09.2017 12:00;0;0;0;0;500
04.09.2017 10:00;14;33;9;5,9;500
04.09.2017 8:00;14;33,4;10;5,9;500
04.09.2017 6:00;13;33,2;11;5,9;500
04.09.2017 4:00;13;32,9;11;5,9;500
04.09.2017 2:00;14;33,2;11;5,9;500
04.09.2017;14;33;11;5,9;500
03.09.2017 22:00;14;32,7;11;5,9;500
03.09.2017 20:00;15;32,6;11;5,9;500
03.09.2017 18:00;15;32,7;12;5,9;500
03.09.2017 16:00;16;32,7;13;5,9;500
03.09.2017 14:00;16;32,6;13;5,9;500
03.09.2017 12:00;16;33,1;12;5,9;500
03.09.2017 10:00;15;33,2;11;5,9;500
03.09.2017 8:00;15;32,9;12;5,9;500
03.09.2017 6:00;15;33,1;12;5,9;400
03.09.2017 4:00;15;33,4;10;5,9;400
03.09.2017 2:00;15;33;10;5,9;400
03.09.2017;16;33;11;5,9;400
02.09.2017 22:00;17;33,4;12;5,8;400
02.09.2017 20:00;20;33,3;17;5,8;500
02.09.2017 18:00;20;33,2;18;5,8;400
02.09.2017 16:00;20;33;18;5,8;400
02.09.2017 14:00;20;32,9;17;5,8;400
02.09.2017 12:00;19;32,8;16;5,9;400
02.09.2017 10:00;17;33,5;14;5,9;500
02.09.2017 8:00;16;33,2;12;5,9;500
02.09.2017 6:00;15;32,9;13;5,9;400
02.09.2017 4:00;15;33,3;10;5,9;400
02.09.2017 2:00;15;33,3;10;5,9;400
02.09.2017;15;32,9;10;5,9;500
01.09.2017 22:00;15;32,6;10;5,9;500
01.09.2017 20:00;16;33,4;11;5,9;500
01.09.2017 18:00;17;33,3;12;5,9;500
01.09.2017 16:00;17;33,2;14;5,9;500
01.09.2017 14:00;17;33,6;14;5,9;400
01.09.2017 12:00;16;33,5;14;5,9;400
01.09.2017 10:00;15;33;12;5,9;500
01.09.2017 8:00;15;33,4;11;5,9;500
01.09.2017 6:00;15;33,5;11;5,9;500
01.09.2017 4:00;15;33,1;10;5,9;400
01.09.2017 2:00;15;33,1;10;5,8;400
01.09.2017;15;33,5;10;5,8;400
31.08.2017 22:00;15;33,2;10;5,9;400
31.08.2017 20:00;16;32,9;10;5,9;500
31.08.2017 18:00;19;33,1;15;5,8;300
31.08.2017 16:00;17;33,5;12;5,9;400
31.08.2017 14:00;17;33,3;12;5,9;400
31.08.2017 12:00;16;32,9;12;5,9;500
31.08.2017 10:00;16;33,4;11;5,9;500
31.08.2017 8:00;14;33,2;11;5,9;500
31.08.2017 6:00;12;32,9;9;5,9;500
31.08.2017 4:00;14;33,2;11;5,9;400
31.08.2017 2:00;14;33,6;12;5,9;400
31.08.2017;14;33,2;12;5,9;500
30.08.2017 22:00;15;32,6;12;5,9;500
30.08.2017 20:00;15;32,4;12;5,9;600
30.08.2017 18:00;17;32,6;14;5,9;500
30.08.2017 16:00;17;32,7;12;5,8;500
30.08.2017 14:00;17;33,2;12;5,8;400
30.08.2017 12:00;16;33,4;11;5,9;400
30.08.2017 10:00;15;33,5;10;5,8;400
30.08.2017 8:00;14;33,4;10;5,8;400
30.08.2017 6:00;14;33,2;10;5,8;400
30.08.2017 4:00;15;33,1;13;5,9;400
30.08.2017 2:00;15;33;13;5,9;400
30.08.2017;15;33,6;13;5,9;400
29.08.2017 22:00;15;33,6;12;5,9;500
29.08.2017 20:00;15;33,5;13;5,9;500
29.08.2017 18:00;17;33,3;15;5,8;400
29.08.2017 16:00;17;33,1;17;5,9;400
29.08.2017 14:00;17;32,9;16;5,9;400
29.08.2017 12:00;16;32,2;15;5,9;400
29.08.2017 10:00;16;32,9;13;5,9;500
29.08.2017 8:00;16;33,2;15;5,9;500
29.08.2017 6:00;16;33,6;14;5,9;400
29.08.2017 4:00;17;33,2;14;5,9;400
29.08.2017 2:00;17;32,6;14;5,9;400
29.08.2017;18;32,1;14;5,9;400
28.08.2017 22:00;18;32,1;14;5,9;500
28.08.2017 20:00;20;32,2;14;5,9;400
28.08.2017 18:00;21;32,2;16;5,9;400
28.08.2017 16:00;17;32,1;15;5,9;400
28.08.2017 14:00;17;32,4;15;5,9;400
28.08.2017 12:00;17;33,5;15;5,9;400
28.08.2017 10:00;18;33,9;15;5,9;400
28.08.2017 8:00;18;34;14;5,9;400
28.08.2017 6:00;18;33,8;13;5,9;400
28.08.2017 4:00;17;33,9;13;5,9;300
28.08.2017 2:00;17;34,2;13;5,9;300
28.08.2017;17;33,8;12;5,9;400
27.08.2017 22:00;16;33,3;9;5,8;400
27.08.2017 20:00;17;33;10;5,8;500
27.08.2017 18:00;17;33,1;11;5,8;400
27.08.2017 16:00;22;33,3;14;5,9;400
27.08.2017 14:00;22;33,5;14;5,9;400
27.08.2017 12:00;21;33,7;13;5,9;400
27.08.2017 10:00;20;33,9;12;5,9;400
27.08.2017 8:00;18;34;11;5,9;400
27.08.2017 6:00;17;34;11;5,9;300
27.08.2017 4:00;16;34,2;12;5,9;300
27.08.2017 2:00;17;33,8;12;5,9;400
27.08.2017;17;33,6;12;5,9;400
26.08.2017 22:00;17;33,7;12;5,9;400
26.08.2017 20:00;17;33,7;12;5,8;500
26.08.2017 18:00;18;33,4;14;5,8;400
26.08.2017 16:00;19;33;12;5,9;300
26.08.2017 14:00;19;33,1;11;5,9;400
26.08.2017 12:00;18;33,3;11;5,9;400
26.08.2017 10:00;17;33,9;10;5,8;400
26.08.2017 8:00;17;34,1;10;5,8;400
26.08.2017 6:00;17;33,9;10;5,8;300
26.08.2017 4:00;17;34;12;5,9;300
26.08.2017 2:00;17;34,3;12;5,9;400
26.08.2017;18;33,9;13;5,9;400
25.08.2017 22:00;18;33,9;13;5,8;500
25.08.2017 20:00;19;34;14;5,8;400
25.08.2017 18:00;20;33,7;15;5,8;400
25.08.2017 16:00;21;33,3;15;5,8;400
25.08.2017 14:00;21;33,2;15;5,8;500
25.08.2017 12:00;22;33,5;17;5,8;300
25.08.2017 10:00;20;33,9;13;5,9;400
25.08.2017 8:00;18;33,9;11;5,9;400
25.08.2017 6:00;18;33,9;10;5,9;400
25.08.2017 4:00;19;34,1;11;6;300
25.08.2017 2:00;21;0;11;0;400
25.08.2017;21;34,3;11;5,8;400
24.08.2017 22:00;22;34;12;5,8;400
24.08.2017 20:00;24;34,4;12;5,8;400
24.08.2017 18:00;26;34,5;17;5,8;400
24.08.2017 16:00;23;34,4;15;5,7;400
24.08.2017 14:00;23;34;14;5,7;400
24.08.2017 12:00;20;33,6;17;5,7;300
24.08.2017 10:00;20;34;14;5,9;300
24.08.2017 8:00;18;34;12;5,9;400
24.08.2017 6:00;17;33,9;11;5,8;400
24.08.2017 4:00;17;33,8;10;5,9;300
24.08.2017 2:00;18;33,7;10;5,8;400
24.08.2017;18;33,5;10;5,8;300
23.08.2017 22:00;18;33,4;10;5,8;400
23.08.2017 20:00;20;33,4;9;5,8;400
23.08.2017 18:00;21;33,3;10;5,8;400
23.08.2017 16:00;26;33;14;5,7;400
23.08.2017 14:00;24;32,5;16;5,6;400
23.08.2017 12:00;24;32,5;17;5,7;400
23.08.2017 10:00;23;32,7;19;5,8;0
23.08.2017 8:00;19;32,5;16;6;0
23.08.2017 6:00;19;32,5;15;6;0
23.08.2017 4:00;19;32,5;15;6;0
23.08.2017 2:00;19;32,5;13;6;100
23.08.2017;20;32,4;14;5,9;100
22.08.2017 22:00;21;32,6;15;5,8;200
22.08.2017 20:00;29;32,9;27;5,8;0
22.08.2017 18:00;30;33,1;29;5,9;0
22.08.2017 16:00;30;33,2;25;6;0
22.08.2017 14:00;26;33;22;6;0
22.08.2017 12:00;22;32,5;17;5,9;300
22.08.2017 10:00;19;32,5;15;5,8;400
22.08.2017 8:00;18;32,5;15;5,8;400
22.08.2017 6:00;17;32,5;14;5,8;300
22.08.2017 4:00;18;32,5;16;5,9;400
22.08.2017 2:00;18;32,5;16;5,9;400
22.08.2017;18;32,4;16;5,9;400
21.08.2017 22:00;19;32,2;16;5,8;400
21.08.2017 20:00;20;32,2;18;5,8;400
21.08.2017 18:00;22;32;19;5,8;400
21.08.2017 16:00;21;31,6;20;5,8;400
21.08.2017 14:00;21;31,5;20;5,8;300
21.08.2017 12:00;19;31,5;19;5,9;400
21.08.2017 10:00;18;31,4;17;5,9;400
21.08.2017 8:00;18;31,6;17;5,9;400
21.08.2017 6:00;18;31,9;16;5,9;400
21.08.2017 4:00;20;32,1;15;6;400
21.08.2017 2:00;21;32,4;15;6;400
21.08.2017;21;32,8;14;5,9;400
20.08.2017 22:00;23;33,3;15;5,8;400
20.08.2017 20:00;24;33,5;17;5,8;400
20.08.2017 18:00;22;33,6;19;5,9;300
20.08.2017 16:00;19;33,5;17;5,9;400
20.08.2017 14:00;19;33,5;16;5,9;400
20.08.2017 12:00;18;33,6;16;5,9;500
20.08.2017 10:00;16;33,8;14;5,9;500
20.08.2017 8:00;16;33,8;15;5,9;400
20.08.2017 6:00;16;33,8;15;5,9;400
20.08.2017 4:00;18;33,7;13;5,9;300
20.08.2017 2:00;18;33,7;12;5,9;300
20.08.2017;19;33,7;13;5,8;400
19.08.2017 22:00;17;33,6;14;5,9;400
19.08.2017 20:00;17;33,7;13;5,8;400
19.08.2017 18:00;19;33,6;15;5,8;400
19.08.2017 16:00;21;33,5;15;6;400
19.08.2017 14:00;21;33,5;15;6;400
19.08.2017 12:00;21;33,6;16;6;500
19.08.2017 10:00;20;33,6;16;6;400
19.08.2017 8:00;20;33,6;16;6;400
19.08.2017 6:00;19;33,6;16;6;400
19.08.2017 4:00;16;33,6;15;6;400
19.08.2017 2:00;16;33,7;15;6;400
19.08.2017;16;33,6;14;5,9;400
18.08.2017 22:00;16;33,3;14;5,9;500
18.08.2017 20:00;17;33,2;16;5,8;400
18.08.2017 18:00;18;33,2;16;5,8;400
18.08.2017 16:00;19;33,2;15;5,8;400
18.08.2017 14:00;19;33,3;15;5,8;300
18.08.2017 12:00;17;33,6;14;5,8;300
18.08.2017 10:00;15;33,9;12;5,9;400
18.08.2017 8:00;18;34;12;5,9;400
18.08.2017 6:00;18;34;11;5,9;300
18.08.2017 4:00;14;34,1;13;6;400
18.08.2017 2:00;14;34,1;13;6;400
18.08.2017;15;34,1;13;6;400
17.08.2017 22:00;16;34,1;13;6;500
17.08.2017 20:00;18;34,2;15;5,9;400
17.08.2017 18:00;18;34,2;17;5,9;400
17.08.2017 16:00;19;34;17;5,9;400
17.08.2017 14:00;19;34;16;6;400
17.08.2017 12:00;18;34,2;16;6;400
17.08.2017 10:00;17;34,2;15;6;400
17.08.2017 8:00;16;34,2;14;6;400
17.08.2017 6:00;16;33,9;14;6;400
17.08.2017 4:00;17;33,8;14;6;400
17.08.2017 2:00;18;33,9;14;6;400
17.08.2017;19;33,8;14;6;400
16.08.2017 22:00;21;33,8;12;6;600
16.08.2017 20:00;24;33,7;16;5,9;500
16.08.2017 18:00;25;33,6;18;5,9;400
16.08.2017 16:00;21;33,5;18;5,9;400
16.08.2017 14:00;19;33,3;18;5,9;400
16.08.2017 12:00;18;33,1;16;5,9;400
16.08.2017 10:00;18;33,3;16;5,9;400
16.08.2017 8:00;17;33,4;15;5,9;400
16.08.2017 6:00;16;33,3;14;5,9;400
16.08.2017 4:00;16;33,3;13;5,9;400
16.08.2017 2:00;17;33,2;13;5,9;400
16.08.2017;17;33,1;13;5,8;300
15.08.2017 22:00;18;33;14;5,9;500
15.08.2017 20:00;18;32,9;14;5,8;400
15.08.2017 18:00;20;32,8;15;5,8;400
15.08.2017 16:00;24;32,3;18;5,9;400
15.08.2017 14:00;23;31,8;18;5,9;400
15.08.2017 12:00;23;31,2;19;6;400
15.08.2017 10:00;21;32,1;16;6;400
15.08.2017 8:00;18;32,1;14;6;400
15.08.2017 6:00;15;32,1;15;6;400
15.08.2017 4:00;15;32,1;15;6;400
15.08.2017 2:00;15;32,1;15;6;400
15.08.2017;16;32,1;14;5,9;500
14.08.2017 22:00;17;32,1;14;5,9;500
14.08.2017 20:00;19;32,1;16;5,8;500
14.08.2017 18:00;19;32,2;17;5,8;500
14.08.2017 16:00;20;32,2;16;5,8;400
14.08.2017 14:00;20;32,3;16;5,8;300
14.08.2017 12:00;19;32,2;15;5,9;400
14.08.2017 10:00;18;32,4;14;5,9;400
